checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2025-09-01T19:41:45Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,59000,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20250901194145/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2025-09-05T21:14:07Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,5600,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20250905211407/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2025-09-05T22:01:37Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2200,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20250905220137/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-09-05T22:40:10Z,de-st-grune,0029VakBvxx0Vyc7cCq2sM1A,ok,1500,rounded,,DIE GRÜNEN Sachsen-Anhalt,200,channel,archive,https://web.archive.org/web/20250905224010/https://www.whatsapp.com/channel/0029VakBvxx0Vyc7cCq2sM1A
2025-09-08T14:56:10Z,es-pv-eh-bildu,0029VaETvrgKLaHr4JYmrl3V,ok,2300,rounded,,EH Bildu,200,channel,archive,https://web.archive.org/web/20250908145610/https://www.whatsapp.com/channel/0029VaETvrgKLaHr4JYmrl3V
2025-09-09T12:58:21Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,20000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20250909125821/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2025-09-11T05:08:05Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2200,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20250911050805/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-09-12T03:53:50Z,it-iv,0029VaCOS6XAjPXLhdgcZR2f,ok,36000,rounded,,Matteo Renzi,200,channel,archive,https://web.archive.org/web/20250912035350/https://www.whatsapp.com/channel/0029VaCOS6XAjPXLhdgcZR2f
2025-09-14T06:35:21Z,nl-sgp,0029VaDLxdM7z4kfdsHvfS2K,ok,1800,rounded,,SGP,200,channel,archive,https://web.archive.org/web/20250914063521/https://www.whatsapp.com/channel/0029VaDLxdM7z4kfdsHvfS2K
2025-09-15T18:11:58Z,pt-be,0029VaHrLkJEAKW5iusblX1K,ok,2600,rounded,,Bloco de Esquerda,200,channel,archive,https://web.archive.org/web/20250915181158/https://www.whatsapp.com/channel/0029VaHrLkJEAKW5iusblX1K
2025-09-20T01:00:18Z,at-6-fpo-kunasek,0029VacXqzMDDmFaXM5Pza1k,ok,1200,rounded,,Mario Kunasek,200,channel,archive,https://web.archive.org/web/20250920010018/https://www.whatsapp.com/channel/0029VacXqzMDDmFaXM5Pza1k
2025-09-28T20:28:29Z,it-fi,0029VazVsXCDZ4Le9S1VyK10,ok,11000,rounded,,Forza Italia,200,channel,archive,https://web.archive.org/web/20250928202829/https://www.whatsapp.com/channel/0029VazVsXCDZ4Le9S1VyK10
2025-09-29T02:53:22Z,at-6-fpo-kunasek,0029VacXqzMDDmFaXM5Pza1k,ok,1400,rounded,,Mario Kunasek,200,channel,archive,https://web.archive.org/web/20250929025322/https://www.whatsapp.com/channel/0029VacXqzMDDmFaXM5Pza1k
