checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2026-06-05T21:58:41Z,es-pv-eh-bildu,0029VaETvrgKLaHr4JYmrl3V,ok,3300,rounded,,EH Bildu,200,channel,archive,https://web.archive.org/web/20260605215841/https://www.whatsapp.com/channel/0029VaETvrgKLaHr4JYmrl3V
2026-06-06T04:49:11Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2600,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20260606044911/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2026-06-06T07:15:48Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,20000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20260606071548/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2026-06-10T20:59:28Z,de-grune,0029VadW99X2kNFogn540h07,ok,28000,rounded,,BÜNDNIS 90/DIE GRÜNEN,200,channel,archive,https://web.archive.org/web/20260610205928/https://www.whatsapp.com/channel/0029VadW99X2kNFogn540h07
2026-06-14T10:16:52Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,5500,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20260614101652/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2026-06-16T02:30:51Z,at-spo,0029VaCBWZyAe5Vqthvl7Q1M,ok,12000,rounded,,SPÖ,200,channel,archive,https://web.archive.org/web/20260616023051/https://www.whatsapp.com/channel/0029VaCBWZyAe5Vqthvl7Q1M
