checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2024-09-06T06:56:01Z,it-75-modugno-m5s-modugno,0029VaDZVAU6hENq64FNIq2f,ok,16,exact,,Modugno A 5 Stelle,200,channel,archive,https://web.archive.org/web/20240906065601/https://www.whatsapp.com/channel/0029VaDZVAU6hENq64FNIq2f
2024-09-07T20:14:28Z,de-ni-cdu-landesverband,0029VaNnGe929755vyAwN81C,ok,2800,rounded,,CDU-Politik für Niedersachsen,200,channel,archive,https://web.archive.org/web/20240907201428/https://www.whatsapp.com/channel/0029VaNnGe929755vyAwN81C
2024-09-09T09:14:33Z,de-ni-cdu,0029VaaE9wmCHDyfdJwcmR08,ok,70,exact,,CDU-Stadtverband Friesoythe,200,channel,archive,https://web.archive.org/web/20240909091433/https://www.whatsapp.com/channel/0029VaaE9wmCHDyfdJwcmR08
2024-09-09T13:41:59Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,1300,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20240909134159/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-09-10T07:51:59Z,pt-ch,0029VaD2DqD3QxS133VKTQ2z,ok,9600,rounded,,André Ventura,200,channel,archive,https://web.archive.org/web/20240910075159/https://www.whatsapp.com/channel/0029VaD2DqD3QxS133VKTQ2z
2024-09-10T16:21:16Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,13000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20240910162116/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2024-09-10T17:25:43Z,de-fdp,0029VaFlergKmCPOtXP4aM1k,ok,3100,rounded,,FDP,200,channel,archive,https://web.archive.org/web/20240910172543/https://www.whatsapp.com/channel/0029VaFlergKmCPOtXP4aM1k
2024-09-11T10:48:43Z,at-grune,0029VagPEHPCnA7uajcDvi2u,ok,929,exact,,Team fürs Klima,200,channel,archive,https://web.archive.org/web/20240911104843/https://www.whatsapp.com/channel/0029VagPEHPCnA7uajcDvi2u
2024-09-11T12:52:28Z,it-ancora-italia,0029VaAwLQR96H4Uhpzpvw1e,ok,42,exact,,ANCORA ITALIA per la Sovranità Democratica UFFICIALE,200,channel,archive,https://web.archive.org/web/20240911125228/https://www.whatsapp.com/channel/0029VaAwLQR96H4Uhpzpvw1e
2024-09-12T04:12:48Z,es-pp,0029VaCtnXdJuyABqpryQc3T,ok,4500,rounded,,Partido Popular,200,channel,archive,https://web.archive.org/web/20240912041248/https://www.whatsapp.com/channel/0029VaCtnXdJuyABqpryQc3T
2024-09-17T10:03:10Z,pt-ch,0029VaD2DqD3QxS133VKTQ2z,ok,9600,rounded,,André Ventura,200,channel,archive,https://web.archive.org/web/20240917100310/https://www.whatsapp.com/channel/0029VaD2DqD3QxS133VKTQ2z
2024-09-18T20:14:39Z,nl-vvd,0029VaCyQQpC1FuAiUvfWJ3S,ok,890,exact,,VVD | Canal do WhatsApp,200,channel,archive,https://web.archive.org/web/20240918201439/https://www.whatsapp.com/channel/0029VaCyQQpC1FuAiUvfWJ3S
2024-09-19T18:04:44Z,at-grune,0029VagPEHPCnA7uajcDvi2u,ok,939,exact,,Team fürs Klima | Canal do WhatsApp,200,channel,archive,https://web.archive.org/web/20240919180444/https://www.whatsapp.com/channel/0029VagPEHPCnA7uajcDvi2u
2024-09-20T13:09:09Z,es-pp,0029VaCtnXdJuyABqpryQc3T,ok,4500,rounded,,Partido Popular,200,channel,archive,https://web.archive.org/web/20240920130909/https://www.whatsapp.com/channel/0029VaCtnXdJuyABqpryQc3T
2024-09-21T11:14:17Z,de-st-die-linke,0029VaMm2t3CMY0JNGNsou1u,ok,173,exact,,Fraktion Die Linke im Landtag von Sachsen-Anhalt,200,channel,archive,https://web.archive.org/web/20240921111417/https://www.whatsapp.com/channel/0029VaMm2t3CMY0JNGNsou1u
2024-09-22T07:03:04Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,1300,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20240922070304/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-09-22T22:16:52Z,es-md-mas-madrid,0029VaDmwImInlqH6qWYq00w,ok,665,exact,,Más Madrid,200,channel,archive,https://web.archive.org/web/20240922221652/https://www.whatsapp.com/channel/0029VaDmwImInlqH6qWYq00w
2024-09-25T11:01:41Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,1400,rounded,,Die Linke | Canal de WhatsApp,200,channel,archive,https://web.archive.org/web/20240925110141/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-09-27T09:43:30Z,it-e,0029VaazaCd0wajweqtOWT0d,ok,254,exact,,+Europa,200,channel,archive,https://web.archive.org/web/20240927094330/https://www.whatsapp.com/channel/0029VaazaCd0wajweqtOWT0d
2024-09-27T14:40:26Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,13000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20240927144026/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
