checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2024-10-05T22:40:33Z,nl-sgp,0029VaDLxdM7z4kfdsHvfS2K,ok,989,exact,,SGP,200,channel,archive,https://web.archive.org/web/20241005224033/https://www.whatsapp.com/channel/0029VaDLxdM7z4kfdsHvfS2K
2024-10-06T03:28:47Z,de-grune,0029VadW99X2kNFogn540h07,ok,13000,rounded,,BÜNDNIS 90/DIE GRÜNEN,200,channel,archive,https://web.archive.org/web/20241006032847/https://www.whatsapp.com/channel/0029VadW99X2kNFogn540h07
2024-10-06T12:54:17Z,de-ni-cdu-landesverband,0029VaNnGe929755vyAwN81C,ok,2600,rounded,,CDU-Politik für Niedersachsen,200,channel,archive,https://web.archive.org/web/20241006125417/https://www.whatsapp.com/channel/0029VaNnGe929755vyAwN81C
2024-10-06T13:38:30Z,de-fdp,0029VaFlergKmCPOtXP4aM1k,ok,3300,rounded,,FDP,200,channel,archive,https://web.archive.org/web/20241006133830/https://www.whatsapp.com/channel/0029VaFlergKmCPOtXP4aM1k
2024-10-07T10:39:03Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,1400,rounded,,Die Linke | Canal do WhatsApp,200,channel,archive,https://web.archive.org/web/20241007103903/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-10-08T20:53:21Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,4400,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20241008205321/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2024-10-12T12:37:06Z,es-pp,0029VaCtnXdJuyABqpryQc3T,ok,4500,rounded,,Partido Popular,200,channel,archive,https://web.archive.org/web/20241012123706/https://www.whatsapp.com/channel/0029VaCtnXdJuyABqpryQc3T
2024-10-12T18:51:04Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,1400,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20241012185104/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-10-13T10:04:17Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,13000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20241013100417/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2024-10-14T11:28:42Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,4400,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20241014112842/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
