checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2025-10-12T01:33:39Z,de-spd,0029VaDCDYDKrWQzJXHTJv0e,ok,30000,rounded,,SPD,200,channel,archive,https://web.archive.org/web/20251012013339/https://www.whatsapp.com/channel/0029VaDCDYDKrWQzJXHTJv0e
2025-10-13T02:13:33Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,5700,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20251013021333/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2025-10-14T12:00:00Z,es-vox,0029VaDCD1UJJhzPmDOnRy2E,ok,24000,rounded,,VOX,200,channel,archive,https://web.archive.org/web/20251014/https://www.whatsapp.com/channel/0029VaDCD1UJJhzPmDOnRy2E
2025-10-16T09:14:54Z,nl-sgp,0029VaDLxdM7z4kfdsHvfS2K,ok,2700,rounded,,SGP,200,channel,archive,https://web.archive.org/web/20251016091454/https://www.whatsapp.com/channel/0029VaDLxdM7z4kfdsHvfS2K
2025-10-17T05:10:12Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,20000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20251017051012/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2025-10-17T10:45:04Z,pt-be,0029VaHrLkJEAKW5iusblX1K,ok,2600,rounded,,Bloco de Esquerda,200,channel,archive,https://web.archive.org/web/20251017104504/https://www.whatsapp.com/channel/0029VaHrLkJEAKW5iusblX1K
2025-10-24T09:02:51Z,pt-ch,0029VaD2DqD3QxS133VKTQ2z,ok,12000,rounded,,André Ventura,200,channel,archive,https://web.archive.org/web/20251024090251/https://www.whatsapp.com/channel/0029VaD2DqD3QxS133VKTQ2z
2025-10-27T09:06:39Z,it-iv,0029VaCOS6XAjPXLhdgcZR2f,ok,36000,rounded,,Matteo Renzi,200,channel,archive,https://web.archive.org/web/20251027090639/https://www.whatsapp.com/channel/0029VaCOS6XAjPXLhdgcZR2f
2025-10-27T21:14:27Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2300,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20251027211427/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-10-29T17:18:02Z,nl-vvd,0029VaCyQQpC1FuAiUvfWJ3S,ok,4300,rounded,,VVD,200,channel,archive,https://web.archive.org/web/20251029171802/https://www.whatsapp.com/channel/0029VaCyQQpC1FuAiUvfWJ3S
2025-10-29T17:28:03Z,nl-sgp,0029VaDLxdM7z4kfdsHvfS2K,ok,4000,rounded,,SGP,200,channel,archive,https://web.archive.org/web/20251029172803/https://www.whatsapp.com/channel/0029VaDLxdM7z4kfdsHvfS2K
2025-10-29T17:32:13Z,nl-christenunie,0029VaPnmvj0gcfQd0YkS200,ok,929,exact,,ChristenUnie,200,channel,archive,https://web.archive.org/web/20251029173213/https://www.whatsapp.com/channel/0029VaPnmvj0gcfQd0YkS200
2025-10-30T16:17:16Z,nl-christenunie,0029VaPnmvj0gcfQd0YkS200,ok,939,exact,,ChristenUnie,200,channel,archive,https://web.archive.org/web/20251030161716/https://www.whatsapp.com/channel/0029VaPnmvj0gcfQd0YkS200
2025-10-30T16:51:55Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2300,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20251030165155/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-10-30T17:27:09Z,nl-sgp,0029VaDLxdM7z4kfdsHvfS2K,ok,4200,rounded,,SGP,200,channel,archive,https://web.archive.org/web/20251030172709/https://www.whatsapp.com/channel/0029VaDLxdM7z4kfdsHvfS2K
