checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2024-05-06T01:28:38Z,es-vox,0029VaDCD1UJJhzPmDOnRy2E,ok,10000,rounded,,VOX España,200,channel,archive,https://web.archive.org/web/20240506012838/https://www.whatsapp.com/channel/0029VaDCD1UJJhzPmDOnRy2E
2024-05-25T08:51:19Z,es-vox,0029VaDCD1UJJhzPmDOnRy2E,ok,10000,rounded,,VOX España,200,channel,archive,https://web.archive.org/web/20240525085119/https://www.whatsapp.com/channel/0029VaDCD1UJJhzPmDOnRy2E
2024-05-28T18:03:54Z,es-vox,0029VaDCD1UJJhzPmDOnRy2E,ok,10000,rounded,,VOX España,200,channel,archive,https://web.archive.org/web/20240528180354/https://www.whatsapp.com/channel/0029VaDCD1UJJhzPmDOnRy2E
2024-05-04T05:34:40Z,es-ct-junts,0029VaEaDDp1XquSCIpDOp2z,ok,1300,rounded,,Junts per Catalunya,200,channel,archive,https://web.archive.org/web/20240504053440/https://www.whatsapp.com/channel/0029VaEaDDp1XquSCIpDOp2z
2024-05-06T12:27:28Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,9700,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20240506122728/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2024-05-09T07:58:16Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,1500,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20240509075816/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2024-05-11T10:21:20Z,es-vc-mes-compromis,0029Va8cu6I17En2HY58S90J,ok,661,exact,,Compromís,200,channel,archive,https://web.archive.org/web/20240511102120/https://www.whatsapp.com/channel/0029Va8cu6I17En2HY58S90J
2024-05-14T07:32:05Z,it-e,0029VaazaCd0wajweqtOWT0d,ok,258,exact,,+Europa,200,channel,archive,https://web.archive.org/web/20240514073205/https://www.whatsapp.com/channel/0029VaazaCd0wajweqtOWT0d
2024-05-18T19:53:48Z,de-fdp,0029VaFlergKmCPOtXP4aM1k,ok,2200,rounded,,FDP,200,channel,archive,https://web.archive.org/web/20240518195348/https://www.whatsapp.com/channel/0029VaFlergKmCPOtXP4aM1k
2024-05-19T13:42:57Z,de-ni-cdu-landesverband,0029VaNnGe929755vyAwN81C,ok,404,exact,,CDU-Politik für Niedersachsen,200,channel,archive,https://web.archive.org/web/20240519134257/https://www.whatsapp.com/channel/0029VaNnGe929755vyAwN81C
2024-05-23T01:19:20Z,es-ga-bng,0029Va84lfy0wajvPNPdOz0T,ok,1700,rounded,,BNG - Bloque Nacionalista Galego,200,channel,archive,https://web.archive.org/web/20240523011920/https://www.whatsapp.com/channel/0029Va84lfy0wajvPNPdOz0T
2024-05-27T02:46:17Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,10000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20240527024617/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2024-05-28T01:22:36Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,739,exact,,Die Linke,200,channel,archive,https://web.archive.org/web/20240528012236/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2024-05-28T06:09:37Z,it-e,0029VaazaCd0wajweqtOWT0d,ok,273,exact,,+Europa | Canal do WhatsApp,200,channel,archive,https://web.archive.org/web/20240528060937/https://www.whatsapp.com/channel/0029VaazaCd0wajweqtOWT0d
2024-05-30T17:58:15Z,es-pp,0029VaCtnXdJuyABqpryQc3T,ok,4600,rounded,,Partido Popular,200,channel,archive,https://web.archive.org/web/20240530175815/https://www.whatsapp.com/channel/0029VaCtnXdJuyABqpryQc3T
2024-05-30T21:32:58Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,4100,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20240530213258/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2024-05-31T02:50:00Z,de-st-afd,0029VaDxRq5Fy72FGcxBW93K,ok,184,exact,,AfD Magdeburg💙,200,channel,archive,https://web.archive.org/web/20240531025000/https://www.whatsapp.com/channel/0029VaDxRq5Fy72FGcxBW93K
2024-05-31T11:20:29Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,743,exact,,Die Linke,200,channel,archive,https://web.archive.org/web/20240531112029/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
