checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2026-02-03T00:18:10Z,es-ct-erc,0029VaEe6Y6FCCoOpegXkQ3h,ok,4300,rounded,,Esquerra Republicana,200,channel,archive,https://web.archive.org/web/20260203001810/https://www.whatsapp.com/channel/0029VaEe6Y6FCCoOpegXkQ3h
2026-02-03T09:40:04Z,pt-be,0029VaHrLkJEAKW5iusblX1K,ok,2500,rounded,,Bloco de Esquerda,200,channel,archive,https://web.archive.org/web/20260203094004/https://www.whatsapp.com/channel/0029VaHrLkJEAKW5iusblX1K
2026-02-05T21:40:15Z,de-fdp,0029VaFlergKmCPOtXP4aM1k,ok,7100,rounded,,FDP,200,channel,archive,https://web.archive.org/web/20260205214015/https://www.whatsapp.com/channel/0029VaFlergKmCPOtXP4aM1k
2026-02-06T17:47:33Z,at-6-fpo-kunasek,0029VacXqzMDDmFaXM5Pza1k,ok,2300,rounded,,Mario Kunasek,200,channel,archive,https://web.archive.org/web/20260206174733/https://www.whatsapp.com/channel/0029VacXqzMDDmFaXM5Pza1k
2026-02-06T22:55:38Z,es-cm-pp,0029VaH9MuxE50UqY3Z98x3k,ok,117,exact,,PP Ayuntamiento Cuenca 🇪🇸,200,channel,archive,https://web.archive.org/web/20260206225538/https://www.whatsapp.com/channel/0029VaH9MuxE50UqY3Z98x3k
2026-02-06T23:27:56Z,at-8-ovp-vorarlberg,0029Vb7gXVI5a23vgQukwz46,ok,184,exact,,Vorarlberger Volkspartei,200,channel,archive,https://web.archive.org/web/20260206232756/https://www.whatsapp.com/channel/0029Vb7gXVI5a23vgQukwz46
2026-02-08T07:43:41Z,es-an-rincon-de-la-victoria-iu-rincon-de-la-victoria,0029VbAjhgiHFxOx5gtlsK3L,ok,11,exact,,IU Rincón de la Victoria,200,channel,archive,https://web.archive.org/web/20260208074341/https://www.whatsapp.com/channel/0029VbAjhgiHFxOx5gtlsK3L
2026-02-08T13:33:23Z,de-cdu,0029VaHl2dj6mYPGKPOnK636,ok,20000,rounded,,CDU Deutschlands,200,channel,archive,https://web.archive.org/web/20260208133323/https://www.whatsapp.com/channel/0029VaHl2dj6mYPGKPOnK636
2026-02-09T05:08:06Z,pt-ps,0029VbC2MLyC6ZvqoK7nK900,ok,4900,rounded,,Partido Socialista,200,channel,archive,https://web.archive.org/web/20260209050806/https://www.whatsapp.com/channel/0029VbC2MLyC6ZvqoK7nK900
2026-02-09T08:12:08Z,es-vc-mes-compromis,0029Va8cu6I17En2HY58S90J,ok,2400,rounded,,Compromís,200,channel,archive,https://web.archive.org/web/20260209081208/https://www.whatsapp.com/channel/0029Va8cu6I17En2HY58S90J
2026-02-09T09:07:44Z,it-iv,0029VaCOS6XAjPXLhdgcZR2f,ok,36000,rounded,,Matteo Renzi,200,channel,archive,https://web.archive.org/web/20260209090744/https://www.whatsapp.com/channel/0029VaCOS6XAjPXLhdgcZR2f
2026-02-10T06:19:02Z,it-e,0029VaazaCd0wajweqtOWT0d,ok,232,exact,,'+Europa,200,channel,archive,https://web.archive.org/web/20260210061902/https://www.whatsapp.com/channel/0029VaazaCd0wajweqtOWT0d
2026-02-11T13:15:35Z,fr-ps,0029VaDvUzm9cDDdqPbhmj19,ok,8900,rounded,,Parti socialiste,200,channel,archive,https://web.archive.org/web/20260211131535/https://www.whatsapp.com/channel/0029VaDvUzm9cDDdqPbhmj19
2026-02-11T21:56:51Z,de-st-die-linke,0029VaMm2t3CMY0JNGNsou1u,ok,405,exact,,Fraktion Die Linke im Landtag von Sachsen-Anhalt,200,channel,archive,https://web.archive.org/web/20260211215651/https://www.whatsapp.com/channel/0029VaMm2t3CMY0JNGNsou1u
2026-02-12T13:53:17Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,2400,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20260212135317/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2026-02-14T08:08:07Z,de-ni-cdu,0029VaaE9wmCHDyfdJwcmR08,ok,184,exact,,CDU-Stadtverband Friesoythe,200,channel,archive,https://web.archive.org/web/20260214080807/https://www.whatsapp.com/channel/0029VaaE9wmCHDyfdJwcmR08
2026-02-14T21:54:09Z,es-vc-mes-compromis,0029Va8cu6I17En2HY58S90J,ok,2400,rounded,,Compromís,200,channel,archive,https://web.archive.org/web/20260214215409/https://www.whatsapp.com/channel/0029Va8cu6I17En2HY58S90J
2026-02-21T23:31:50Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,57000,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20260221233150/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
