checked_at,party_id,channel_id,status,followers,precision,locale,channel_name,http_status,kind,source,source_url
2025-03-02T16:42:36Z,de-fdp,0029VaFlergKmCPOtXP4aM1k,ok,6400,rounded,,FDP,200,channel,archive,https://web.archive.org/web/20250302164236/https://www.whatsapp.com/channel/0029VaFlergKmCPOtXP4aM1k
2025-03-06T11:56:24Z,at-spo,0029VaCBWZyAe5Vqthvl7Q1M,ok,326,exact,,SPÖ,200,channel,archive,https://web.archive.org/web/20250306115624/https://www.whatsapp.com/channel/0029VaCBWZyAe5Vqthvl7Q1M
2025-03-14T12:20:14Z,it-e,0029VaazaCd0wajweqtOWT0d,ok,251,exact,,+Europa,200,channel,archive,https://web.archive.org/web/20250314122014/https://www.whatsapp.com/channel/0029VaazaCd0wajweqtOWT0d
2025-03-15T14:15:25Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,50000,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20250315141525/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2025-03-15T16:40:22Z,es-pv-eh-bildu,0029VaETvrgKLaHr4JYmrl3V,ok,2000,rounded,,EH Bildu,200,channel,archive,https://web.archive.org/web/20250315164022/https://www.whatsapp.com/channel/0029VaETvrgKLaHr4JYmrl3V
2025-03-20T04:04:36Z,nl-vvd,0029VaCyQQpC1FuAiUvfWJ3S,ok,1100,rounded,,VVD,200,channel,archive,https://web.archive.org/web/20250320040436/https://www.whatsapp.com/channel/0029VaCyQQpC1FuAiUvfWJ3S
2025-03-20T20:57:10Z,de-bb-grune,0029VauE700AInPjDfFFPT0j,ok,65,exact,,GRÜNE Oder-Spree,200,channel,archive,https://web.archive.org/web/20250320205710/https://www.whatsapp.com/channel/0029VauE700AInPjDfFFPT0j
2025-03-21T13:52:25Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,1800,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20250321135225/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-03-24T23:44:10Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,60000,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20250324234410/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2025-03-25T08:14:54Z,es-vc-mes-compromis,0029Va8cu6I17En2HY58S90J,ok,2200,rounded,,Compromís,200,channel,archive,https://web.archive.org/web/20250325081454/https://www.whatsapp.com/channel/0029Va8cu6I17En2HY58S90J
2025-03-27T08:25:58Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,1900,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20250327082558/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
2025-03-27T16:58:14Z,de-linke,0029VaaFcBp8aKvCtcymPg1S,ok,60000,rounded,,Die Linke,200,channel,archive,https://web.archive.org/web/20250327165814/https://www.whatsapp.com/channel/0029VaaFcBp8aKvCtcymPg1S
2025-03-28T07:01:57Z,de-by-grune,0029VaDv0VS0lwgvnH7i8r0z,ok,1700,rounded,,Grünes Bayern,200,channel,archive,https://web.archive.org/web/20250328070157/https://www.whatsapp.com/channel/0029VaDv0VS0lwgvnH7i8r0z
2025-03-28T10:51:11Z,de-st-grune,0029VakBvxx0Vyc7cCq2sM1A,ok,1400,rounded,,DIE GRÜNEN Sachsen-Anhalt,200,channel,archive,https://web.archive.org/web/20250328105111/https://www.whatsapp.com/channel/0029VakBvxx0Vyc7cCq2sM1A
2025-03-28T12:08:31Z,es-pv-eaj-pnv,0029Va8Vp1T2UPBGAcxMBz32,ok,4600,rounded,,EAJ-PNV,200,channel,archive,https://web.archive.org/web/20250328120831/https://www.whatsapp.com/channel/0029Va8Vp1T2UPBGAcxMBz32
2025-03-28T15:58:14Z,de-st-die-linke,0029VaMm2t3CMY0JNGNsou1u,ok,246,exact,,Fraktion Die Linke im Landtag von Sachsen-Anhalt,200,channel,archive,https://web.archive.org/web/20250328155814/https://www.whatsapp.com/channel/0029VaMm2t3CMY0JNGNsou1u
2025-03-28T17:06:13Z,pt-cdu,0029Va7ceYdAjPXEILlfID1X,ok,1900,rounded,,PCP - Partido Comunista Português,200,channel,archive,https://web.archive.org/web/20250328170613/https://www.whatsapp.com/channel/0029Va7ceYdAjPXEILlfID1X
